statId,playerId,playerName,primaryPosition,positionGroup,clubName,seasonKey,status,ovr,confidence,minutesPlayed,appearances,finishing,shotPower,shotAccuracy,positioning,attackingMovement,shortPassing,longPassing,vision,crossing,throughBalls,chanceCreation,tackling,interceptions,marking,defensiveAwareness,positioningDef,blocks,aerialAbility,dribbling,ballControl,composure,stamina,strength,pace,acceleration,workRate,gkReflexes,gkHandling,gkPositioning,gkKicking,gkClaims
fpl-stat-fpl-p-487835-2021-2022,fpl-p-487835,Benjamin Chrisene,CM,MIDFIELDER,Leeds,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-515599-2021-2022,fpl-p-515599,Tommi O'Reilly,CM,MIDFIELDER,Leeds,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-61810-2021-2022,fpl-p-61810,Pontus Jansson,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,76,0.81,3321,1,84.0,83.0,83.0,78.0,82.0,78.0,77.0,78.0,77.0,77.0,78.0,79.0,78.0,77.0,78.0,77.0,77.0,78.0,66.0,66.0,68.0,78.0,77.0,76.0,76.0,78.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-128295-2021-2022,fpl-p-128295,Christian Nørgaard,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,76,0.81,3054,1,84.0,83.0,83.0,79.0,82.0,78.0,77.0,78.0,77.0,77.0,78.0,79.0,78.0,77.0,78.0,77.0,77.0,78.0,66.0,67.0,68.0,78.0,77.0,76.0,76.0,78.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-144485-2021-2022,fpl-p-144485,Ivan Toney,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,76,0.81,2908,1,94.0,93.0,93.0,86.0,88.0,78.0,77.0,78.0,77.0,77.0,78.0,79.0,78.0,77.0,78.0,77.0,77.0,78.0,66.0,67.0,69.0,78.0,77.0,76.0,76.0,78.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-154138-2021-2022,fpl-p-154138,Tariqe Fosu-Henry,CM,MIDFIELDER,Brentford FC,2021-2022,UNRATED,,0.05,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-154561-2021-2022,fpl-p-154561,David Raya Martin,GK,GOALKEEPER,Brentford FC,2021-2022,RATED,91,0.81,2160,1,54.0,56.0,55.0,50.0,61.0,73.0,72.0,72.0,72.0,72.0,72.0,75.0,74.0,74.0,74.0,74.0,74.0,74.0,40.0,42.0,47.0,72.0,72.0,68.0,68.0,73.0,99.0,99.0,99.0,79.0,99.0
fpl-stat-fpl-p-174932-2021-2022,fpl-p-174932,Sergi Canós,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,74,0.81,2077,1,84.0,83.0,83.0,79.0,78.0,78.0,77.0,77.0,76.0,77.0,77.0,78.0,77.0,77.0,77.0,77.0,76.0,75.0,66.0,67.0,67.0,69.0,69.0,69.0,69.0,71.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-183656-2021-2022,fpl-p-183656,Pelenda Joshua Dasilva,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,66,0.23,250,1,62.0,62.0,63.0,60.0,59.0,73.0,72.0,72.0,72.0,72.0,72.0,73.0,72.0,72.0,72.0,72.0,72.0,67.0,54.0,55.0,54.0,55.0,56.0,55.0,55.0,59.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-194010-2021-2022,fpl-p-194010,Rico Henry,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,75,0.81,2775,1,84.0,84.0,83.0,78.0,82.0,78.0,77.0,78.0,77.0,77.0,78.0,79.0,78.0,78.0,78.0,78.0,77.0,78.0,63.0,64.0,66.0,78.0,77.0,76.0,76.0,78.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-204580-2021-2022,fpl-p-204580,Vitaly Janelt,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,74,0.81,2295,1,86.0,84.0,85.0,79.0,80.0,78.0,77.0,78.0,77.0,77.0,78.0,78.0,78.0,77.0,78.0,77.0,77.0,76.0,63.0,64.0,65.0,72.0,72.0,71.0,71.0,73.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-205836-2021-2022,fpl-p-205836,Saman Ghoddos,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,70,0.53,524,1,80.0,77.0,79.0,76.0,70.0,75.0,74.0,75.0,74.0,74.0,75.0,74.0,74.0,74.0,74.0,74.0,73.0,68.0,68.0,68.0,65.0,54.0,56.0,56.0,56.0,58.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-207283-2021-2022,fpl-p-207283,Mathias Jensen,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,69,0.76,1590,1,57.0,57.0,57.0,53.0,59.0,78.0,77.0,77.0,76.0,77.0,77.0,78.0,77.0,77.0,77.0,77.0,76.0,73.0,44.0,46.0,48.0,63.0,64.0,60.0,60.0,66.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-213687-2021-2022,fpl-p-213687,Charlie Goode,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,66,0.51,448,1,61.0,60.0,61.0,58.0,58.0,74.0,74.0,74.0,73.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,73.0,68.0,51.0,52.0,52.0,54.0,56.0,54.0,54.0,58.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-216620-2021-2022,fpl-p-216620,Marcus Forss,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,67,0.23,203,1,63.0,62.0,63.0,62.0,60.0,73.0,72.0,73.0,72.0,72.0,73.0,72.0,71.0,71.0,71.0,71.0,71.0,67.0,59.0,60.0,58.0,55.0,56.0,56.0,56.0,58.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-226956-2021-2022,fpl-p-226956,Mads Roerslev Rasmussen,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,72,0.68,1232,1,81.0,79.0,80.0,76.0,72.0,77.0,76.0,77.0,76.0,76.0,77.0,77.0,76.0,76.0,76.0,76.0,75.0,71.0,64.0,65.0,63.0,59.0,60.0,60.0,60.0,63.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-228044-2021-2022,fpl-p-228044,Mads Bech Sørensen,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,67,0.6,833,1,58.0,58.0,59.0,55.0,57.0,76.0,75.0,76.0,75.0,75.0,76.0,76.0,75.0,75.0,75.0,75.0,74.0,69.0,47.0,48.0,48.0,55.0,57.0,54.0,54.0,59.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-231065-2021-2022,fpl-p-231065,Ethan Pinnock,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,75,0.81,2694,1,82.0,81.0,81.0,76.0,80.0,78.0,77.0,78.0,77.0,77.0,78.0,78.0,78.0,77.0,78.0,77.0,77.0,78.0,64.0,65.0,67.0,78.0,77.0,76.0,76.0,78.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-235448-2021-2022,fpl-p-235448,Ellery Balcombe,GK,GOALKEEPER,Brentford FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-420922-2021-2022,fpl-p-420922,Jan Zamburek,CM,MIDFIELDER,Brentford FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-434024-2021-2022,fpl-p-434024,Patrik Gunnarsson,GK,GOALKEEPER,Brentford FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-434662-2021-2022,fpl-p-434662,Halil Dervişoğlu,CM,MIDFIELDER,Brentford FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-446008-2021-2022,fpl-p-446008,Bryan Mbeumo,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,76,0.81,2905,1,85.0,84.0,84.0,80.0,82.0,78.0,77.0,78.0,77.0,77.0,78.0,79.0,78.0,77.0,78.0,77.0,77.0,78.0,68.0,68.0,70.0,78.0,77.0,76.0,76.0,78.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-481405-2021-2022,fpl-p-481405,Mads Bidstrup,CM,MIDFIELDER,Brentford FC,2021-2022,UNRATED,,0.05,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-428580-2021-2022,fpl-p-428580,Frank Onyeka,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,68,0.64,1040,1,58.0,58.0,58.0,55.0,57.0,77.0,76.0,76.0,75.0,76.0,76.0,77.0,76.0,76.0,76.0,76.0,75.0,71.0,49.0,50.0,50.0,57.0,58.0,56.0,56.0,61.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-191866-2021-2022,fpl-p-191866,Kristoffer Ajer,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,74,0.81,1995,1,82.0,80.0,81.0,77.0,76.0,78.0,77.0,77.0,76.0,77.0,77.0,78.0,78.0,77.0,78.0,77.0,77.0,75.0,66.0,66.0,66.0,68.0,68.0,68.0,68.0,70.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-232247-2021-2022,fpl-p-232247,Dominic Thompson,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,66,0.22,146,1,64.0,63.0,64.0,62.0,60.0,72.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,70.0,71.0,70.0,70.0,66.0,58.0,58.0,57.0,56.0,57.0,56.0,56.0,59.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-432160-2021-2022,fpl-p-432160,Shandon Baptiste,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,70,0.61,898,1,80.0,78.0,80.0,75.0,71.0,76.0,75.0,76.0,75.0,75.0,76.0,76.0,76.0,75.0,76.0,75.0,75.0,70.0,63.0,64.0,62.0,56.0,57.0,57.0,57.0,60.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-216646-2021-2022,fpl-p-216646,Yoane Wissa,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,72,0.69,1268,1,95.0,92.0,94.0,87.0,81.0,77.0,76.0,77.0,76.0,76.0,77.0,77.0,76.0,76.0,76.0,76.0,76.0,72.0,66.0,67.0,65.0,60.0,60.0,61.0,61.0,63.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-240796-2021-2022,fpl-p-240796,Álvaro Fernández,GK,GOALKEEPER,Brentford FC,2021-2022,RATED,70,0.65,1080,1,54.0,54.0,55.0,50.0,55.0,68.0,68.0,68.0,68.0,68.0,68.0,72.0,72.0,72.0,72.0,72.0,71.0,68.0,42.0,43.0,45.0,57.0,58.0,55.0,55.0,60.0,70.0,70.0,70.0,68.0,70.0
fpl-stat-fpl-p-450550-2021-2022,fpl-p-450550,Finley Stevens,CM,MIDFIELDER,Brentford FC,2021-2022,UNRATED,,0.05,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-48760-2021-2022,fpl-p-48760,Mathias Jorgensen,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,69,0.52,516,1,80.0,77.0,79.0,75.0,70.0,75.0,74.0,75.0,74.0,74.0,75.0,74.0,74.0,74.0,74.0,74.0,73.0,68.0,63.0,64.0,61.0,54.0,56.0,56.0,56.0,58.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-220695-2021-2022,fpl-p-220695,Paris Maghoma,CM,MIDFIELDER,Brentford FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-503300-2021-2022,fpl-p-503300,Matthew Cox,GK,GOALKEEPER,Brentford FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-461558-2021-2022,fpl-p-461558,Maxwell Haygarth,CM,MIDFIELDER,Brentford FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-460029-2021-2022,fpl-p-460029,Nathan Young-Coombes,CM,MIDFIELDER,Brentford FC,2021-2022,UNRATED,,0.05,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-450539-2021-2022,fpl-p-450539,Myles Peart-Harris,CM,MIDFIELDER,Brentford FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-57513-2021-2022,fpl-p-57513,Jonas Lössl,GK,GOALKEEPER,Brentford FC,2021-2022,RATED,68,0.23,180,1,54.0,54.0,55.0,52.0,54.0,68.0,68.0,68.0,68.0,68.0,68.0,61.0,61.0,62.0,61.0,62.0,62.0,59.0,48.0,49.0,49.0,53.0,55.0,53.0,53.0,55.0,68.0,68.0,68.0,68.0,68.0
fpl-stat-fpl-p-80607-2021-2022,fpl-p-80607,Christian Eriksen,CM,MIDFIELDER,Brentford FC,2021-2022,RATED,72,0.62,938,1,80.0,78.0,80.0,77.0,71.0,77.0,76.0,76.0,75.0,76.0,76.0,76.0,76.0,75.0,76.0,75.0,75.0,70.0,70.0,71.0,67.0,56.0,57.0,58.0,58.0,60.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-121570-2021-2022,fpl-p-121570,Julian Jeanvier,CM,MIDFIELDER,Brentford FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-39155-2021-2022,fpl-p-39155,Adam Lallana,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,69,0.76,1559,1,57.0,57.0,57.0,53.0,59.0,78.0,77.0,77.0,76.0,77.0,77.0,77.0,77.0,76.0,77.0,76.0,76.0,73.0,44.0,46.0,48.0,63.0,63.0,60.0,60.0,66.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-49262-2021-2022,fpl-p-49262,Jason Steele,GK,GOALKEEPER,Newcastle United FC,2021-2022,RATED,68,0.22,90,1,54.0,54.0,55.0,52.0,54.0,68.0,68.0,68.0,68.0,68.0,68.0,56.0,56.0,57.0,56.0,57.0,58.0,56.0,49.0,50.0,50.0,55.0,56.0,54.0,54.0,55.0,68.0,68.0,68.0,68.0,68.0
fpl-stat-fpl-p-60307-2021-2022,fpl-p-60307,Pascal Groß,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,74,0.81,2033,1,83.0,82.0,82.0,78.0,77.0,78.0,77.0,77.0,76.0,77.0,77.0,78.0,77.0,77.0,77.0,77.0,76.0,75.0,68.0,68.0,68.0,69.0,69.0,69.0,69.0,70.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-61933-2021-2022,fpl-p-61933,Shane Duffy,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,72,0.73,1434,1,81.0,79.0,80.0,76.0,73.0,77.0,76.0,77.0,76.0,76.0,77.0,77.0,77.0,76.0,77.0,76.0,76.0,72.0,64.0,65.0,64.0,61.0,62.0,62.0,62.0,64.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-66242-2021-2022,fpl-p-66242,Davy Pröpper,CM,MIDFIELDER,Newcastle United FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-83299-2021-2022,fpl-p-83299,Lewis Dunk,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,75,0.81,2573,1,82.0,81.0,81.0,76.0,79.0,78.0,77.0,78.0,77.0,77.0,78.0,78.0,78.0,77.0,78.0,77.0,77.0,78.0,63.0,64.0,66.0,76.0,75.0,74.0,74.0,76.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-109345-2021-2022,fpl-p-109345,Solomon March,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,69,0.8,1733,1,56.0,57.0,57.0,53.0,60.0,78.0,77.0,77.0,76.0,77.0,77.0,78.0,77.0,77.0,77.0,77.0,76.0,74.0,45.0,47.0,49.0,65.0,65.0,62.0,62.0,67.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-110735-2021-2022,fpl-p-110735,Adam Webster,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,72,0.73,1429,1,83.0,81.0,82.0,77.0,74.0,77.0,76.0,77.0,76.0,76.0,77.0,77.0,77.0,76.0,77.0,76.0,76.0,72.0,63.0,64.0,63.0,61.0,62.0,62.0,62.0,64.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-111478-2021-2022,fpl-p-111478,Joël Veltman,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,75,0.81,2874,1,82.0,82.0,81.0,77.0,80.0,78.0,77.0,78.0,77.0,77.0,78.0,78.0,78.0,77.0,78.0,77.0,77.0,78.0,64.0,65.0,67.0,78.0,77.0,76.0,76.0,78.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-115382-2021-2022,fpl-p-115382,Neal Maupay,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,75,0.81,2269,1,92.0,90.0,91.0,84.0,84.0,78.0,77.0,78.0,77.0,77.0,78.0,78.0,78.0,77.0,78.0,77.0,77.0,76.0,66.0,67.0,67.0,72.0,71.0,71.0,71.0,73.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-116216-2021-2022,fpl-p-116216,Leandro Trossard,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,76,0.81,2803,1,90.0,89.0,89.0,83.0,85.0,78.0,77.0,78.0,77.0,77.0,78.0,78.0,78.0,77.0,78.0,77.0,77.0,78.0,66.0,67.0,68.0,78.0,77.0,76.0,76.0,78.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-131897-2021-2022,fpl-p-131897,Mathew Ryan,GK,GOALKEEPER,Newcastle United FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-165210-2021-2022,fpl-p-165210,Alireza Jahanbakhsh,CM,MIDFIELDER,Newcastle United FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-209362-2021-2022,fpl-p-209362,Bernardo Fernandes Da Silva Junior,CM,MIDFIELDER,Newcastle United FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-215059-2021-2022,fpl-p-215059,Robert Sánchez,GK,GOALKEEPER,Newcastle United FC,2021-2022,RATED,91,0.81,3330,1,54.0,56.0,55.0,50.0,63.0,74.0,74.0,74.0,73.0,74.0,74.0,77.0,76.0,76.0,76.0,76.0,75.0,77.0,40.0,41.0,47.0,78.0,77.0,72.0,72.0,77.0,99.0,99.0,99.0,83.0,99.0
fpl-stat-fpl-p-227127-2021-2022,fpl-p-227127,Yves Bissouma,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,74,0.81,2110,1,81.0,80.0,81.0,77.0,77.0,78.0,77.0,78.0,77.0,77.0,78.0,78.0,77.0,77.0,77.0,77.0,76.0,75.0,65.0,66.0,66.0,70.0,70.0,69.0,69.0,71.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-232792-2021-2022,fpl-p-232792,Tariq Lamptey,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,69,0.75,1547,1,57.0,57.0,57.0,53.0,59.0,78.0,77.0,77.0,76.0,77.0,77.0,77.0,77.0,76.0,77.0,76.0,76.0,73.0,45.0,47.0,49.0,63.0,63.0,60.0,60.0,66.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-233425-2021-2022,fpl-p-233425,Aaron Connolly,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,66,0.22,154,1,63.0,63.0,64.0,62.0,60.0,72.0,71.0,72.0,71.0,71.0,72.0,71.0,71.0,71.0,71.0,71.0,70.0,66.0,57.0,58.0,57.0,55.0,57.0,56.0,56.0,58.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-235382-2021-2022,fpl-p-235382,Steven Alzate,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,67,0.5,401,1,61.0,60.0,61.0,58.0,58.0,74.0,73.0,74.0,73.0,73.0,74.0,74.0,73.0,73.0,73.0,73.0,73.0,68.0,51.0,53.0,52.0,55.0,56.0,55.0,55.0,59.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-243016-2021-2022,fpl-p-243016,Alexis Mac Allister,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,74,0.81,2112,1,88.0,86.0,87.0,81.0,80.0,78.0,77.0,78.0,77.0,77.0,78.0,78.0,77.0,77.0,77.0,77.0,76.0,75.0,65.0,66.0,66.0,70.0,70.0,69.0,69.0,71.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-243505-2021-2022,fpl-p-243505,Jakub Moder,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,69,0.79,1694,1,57.0,57.0,57.0,54.0,60.0,78.0,77.0,77.0,76.0,77.0,77.0,77.0,77.0,76.0,77.0,76.0,76.0,73.0,47.0,48.0,50.0,64.0,65.0,62.0,62.0,67.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-50175-2021-2022,fpl-p-50175,Danny Welbeck,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,73,0.74,1469,1,92.0,89.0,90.0,85.0,80.0,77.0,77.0,77.0,76.0,77.0,77.0,77.0,77.0,76.0,77.0,76.0,76.0,73.0,68.0,69.0,67.0,62.0,62.0,63.0,63.0,65.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-423649-2021-2022,fpl-p-423649,Enock Mwepu,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,73,0.63,990,1,83.0,80.0,82.0,79.0,72.0,77.0,76.0,76.0,75.0,76.0,76.0,77.0,76.0,76.0,76.0,76.0,75.0,71.0,71.0,72.0,68.0,57.0,58.0,59.0,59.0,61.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-240514-2021-2022,fpl-p-240514,Kjell Scherpen,GK,GOALKEEPER,Newcastle United FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-93284-2021-2022,fpl-p-93284,Florin Andone,CM,MIDFIELDER,Newcastle United FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-204676-2021-2022,fpl-p-204676,Andi Zeqiri,CM,MIDFIELDER,Newcastle United FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-442229-2021-2022,fpl-p-442229,Michal Karbownik,CM,MIDFIELDER,Newcastle United FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-209045-2021-2022,fpl-p-209045,Taylor Richards,CM,MIDFIELDER,Newcastle United FC,2021-2022,UNRATED,,0.05,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-486672-2021-2022,fpl-p-486672,Moisés Caicedo,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,70,0.56,660,1,80.0,78.0,80.0,76.0,70.0,76.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,74.0,69.0,65.0,66.0,63.0,54.0,56.0,56.0,56.0,59.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-433589-2021-2022,fpl-p-433589,Haydon Roberts,CM,MIDFIELDER,Newcastle United FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-179268-2021-2022,fpl-p-179268,Marc Cucurella,CM,MIDFIELDER,Newcastle United FC,2021-2022,RATED,75,0.81,3089,1,82.0,82.0,81.0,77.0,80.0,78.0,77.0,78.0,77.0,77.0,78.0,79.0,78.0,77.0,78.0,77.0,77.0,78.0,64.0,64.0,67.0,78.0,77.0,76.0,76.0,78.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-106757-2021-2022,fpl-p-106757,Jürgen Locadia,CM,MIDFIELDER,Newcastle United FC,2021-2022,UNRATED,,0.05,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-441192-2021-2022,fpl-p-441192,Jeremy Sarmiento,CM,MIDFIELDER,Newcastle United FC,2021-2022,UNRATED,,0.05,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-448496-2021-2022,fpl-p-448496,Ed Turns,CM,MIDFIELDER,Newcastle United FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-433138-2021-2022,fpl-p-433138,Marc Leonard,CM,MIDFIELDER,Newcastle United FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-487117-2021-2022,fpl-p-487117,Evan Ferguson,CM,MIDFIELDER,Newcastle United FC,2021-2022,UNRATED,,0.05,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-209288-2021-2022,fpl-p-209288,Thomas McGill,GK,GOALKEEPER,Newcastle United FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-445548-2021-2022,fpl-p-445548,Odeluga Offiah,CM,MIDFIELDER,Newcastle United FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-17761-2021-2022,fpl-p-17761,James Tarkowski,CM,MIDFIELDER,Burnley FC,2021-2022,RATED,75,0.81,3106,1,82.0,82.0,81.0,77.0,80.0,78.0,77.0,78.0,77.0,77.0,78.0,79.0,78.0,78.0,78.0,78.0,77.0,78.0,64.0,65.0,67.0,78.0,77.0,76.0,76.0,78.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-17997-2021-2022,fpl-p-17997,Phil Bardsley,CM,MIDFIELDER,Burnley FC,2021-2022,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-39487-2021-2022,fpl-p-39487,Erik Pieters,CM,MIDFIELDER,Burnley FC,2021-2022,RATED,67,0.57,726,1,59.0,58.0,59.0,56.0,57.0,76.0,75.0,75.0,75.0,75.0,75.0,76.0,75.0,75.0,75.0,75.0,75.0,69.0,49.0,51.0,50.0,55.0,56.0,54.0,54.0,59.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-40145-2021-2022,fpl-p-40145,Jack Cork,CM,MIDFIELDER,Burnley FC,2021-2022,RATED,73,0.78,1670,1,81.0,80.0,81.0,76.0,74.0,78.0,77.0,77.0,76.0,77.0,77.0,78.0,77.0,77.0,77.0,77.0,76.0,73.0,63.0,64.0,63.0,64.0,65.0,64.0,64.0,67.0,10.0,10.0,10.0,10.0,10.0
